sound Sensor,soundLevel MAX4466,soundLevel MAX9814,Actual
69.19421,81.55201,70.47897,1
73.71497,80.92274,70.59583,1
70.60393,82.1647,70.47897,1
70.57133,82.06045,70.45541,1
68.2663,81.27901,70.35455,1
68.72247,80.28728,70.49073,1
69.2324,80.79982,70.36945,1
72.44398,81.78066,70.57841,1
72.95506,80.04543,70.36349,1
67.37006,81.91502,70.38731,1
70.92329,81.44243,70.79097,1
68.60042,82.25491,70.35753,1
69.34594,81.7558,70.43769,1
71.29166,80.79982,70.41994,1
68.88258,82.11273,70.3754,1
69.56866,80.97984,70.36051,1
70.37317,81.17317,70.42587,1
71.58713,82.2869,70.36647,1
72.2846,80.84518,70.59583,1
68.47662,82.15823,70.45541,1
70.98579,80.43608,70.4966,1
68.64129,82.15606,70.35753,1
65.88033,82.18196,71.1277,1
66.31745,82.19918,70.8193,1
70.17038,80.97737,70.45836,1
71.52883,81.93942,70.35753,1
67.22727,82.04514,70.36349,1
68.51809,82.11056,70.37243,1
68.30878,81.84362,70.43769,1
69.53194,81.31004,70.57549,1
70.60393,81.27901,70.58131,1
73.05376,81.9726,70.35156,1
72.36465,82.30605,70.45245,1
71.67384,82.03418,70.3754,1
70.53862,81.93499,70.36051,1
71.55803,78.99823,70.37838,1
71.64503,81.80994,71.09763,1
75.07985,82.30605,70.52005,1
69.75001,82.29967,71.2065,1
70.86035,82.30817,70.80798,1
67.82973,82.24208,70.36349,1
64.6158,80.75169,70.78529,1
70.66875,82.2228,70.34857,1
72.12225,81.14408,70.36945,1
68.96155,82.23138,70.35753,1
70.92329,81.52881,70.40512,1
69.92764,81.51719,70.35455,1
72.77959,79.78813,70.55803,1
73.1027,79.25854,71.05093,1
70.60393,82.11273,70.48485,1
70.9546,80.92025,70.48485,1
70.17038,82.3018,70.38731,1
71.92891,81.01196,70.35156,1
69.96273,81.19734,70.48485,1
68.18073,81.4682,70.35156,1
73.15136,80.38323,70.40512,1
69.34594,82.23352,70.54636,1
69.07866,80.07843,70.36647,1
70.60393,82.08009,71.0894,1
71.1706,82.27412,70.40809,1
70.27236,82.1647,70.36051,1
73.00455,81.01196,70.40809,1
71.07868,82.2869,70.36051,1
70.98579,82.29329,70.36349,1
71.41106,80.72624,70.79664,1
69.49506,81.00209,70.36051,1
69.8215,81.42834,70.40512,1
70.9546,79.53468,70.79664,1
68.96155,81.07092,70.35455,1
73.29573,80.57201,70.34857,1
67.13076,80.99715,70.79381,1
70.98579,82.31666,70.37838,1
71.47014,80.12771,70.37243,1
73.36702,81.62813,70.55511,1
69.15587,81.21903,71.10857,1
71.61613,82.09098,70.98736,1
70.30609,80.78971,70.41106,1
68.84283,82.18626,70.48485,1
67.51054,79.98459,70.5054,1
71.98459,81.65794,70.64503,1
67.73972,82.28265,70.57549,1
72.09489,82.25064,70.37243,1
75.00178,82.14308,70.39027,1
67.82973,82.14957,70.54636,1
69.30826,81.38593,70.68533,1
73.00455,82.31242,70.36051,1
70.6364,82.30817,70.35156,1
73.0292,82.1647,70.36647,1
69.38346,81.79869,70.64214,1
70.3397,82.01004,70.84753,1
72.6777,81.28618,70.36051,1
68.47662,81.64878,70.36647,1
69.03979,82.22709,70.39027,1
70.47282,79.48779,70.49366,1
69.75001,80.27119,70.41994,1
69.85703,81.61204,70.4436,1
69.03979,82.31454,70.61033,1
66.88469,82.31666,71.33539,1
73.93942,81.49856,70.47897,1
74.62102,80.86526,70.62481,1
71.01686,82.02541,70.63059,1
69.8215,82.22923,71.0894,1
72.54863,80.94513,70.36051,1
74.26559,81.05376,70.45245,1
73.05376,82.27838,70.36647,1
72.49646,81.58208,70.40215,1
69.19421,81.18043,70.36051,1
74.04951,82.11273,71.02888,1
70.98579,82.22923,70.47603,1
68.18073,79.57259,70.4966,1
72.60049,81.98583,70.35753,1
71.35156,78.48602,70.36051,1
70.37317,82.25919,70.35753,1
73.96156,82.19703,70.36051,1
73.50787,81.84586,70.80798,1
71.35156,82.21207,70.36051,1
73.27184,82.22066,70.94565,1
69.96273,82.31666,70.35753,1
70.66875,81.52184,70.52005,1
68.76277,81.90835,70.64503,1
72.77959,82.23994,70.72546,1
71.10943,80.86024,70.38731,1
71.20102,81.68536,70.41402,1
69.03979,82.28903,70.55511,1
67.37006,82.3018,70.86725,1
73.78291,80.28192,70.85317,1
69.27041,82.2228,70.36647,1
70.86035,82.17764,70.35753,1
69.38346,82.06481,70.35753,1
70.53862,82.1149,70.47014,1
68.55935,82.28903,70.36647,1
71.20102,82.27199,70.86725,1
71.55803,81.1368,71.03716,1
72.77959,82.27838,70.45541,1
70.30609,82.08227,70.4229,1
69.8924,81.46352,70.43769,1
69.64165,81.89722,70.4613,1
69.92764,79.98459,70.36051,1
72.72879,82.10186,70.59293,1
69.03979,82.27625,70.39027,1
68.18073,82.29116,70.47308,1
70.6364,80.96498,70.37243,1
71.26155,82.28477,70.4613,1
70.53862,82.19057,70.46719,1
71.23134,82.25064,70.34857,1
72.52258,82.31242,70.67671,1
67.27513,82.1647,70.38433,1
71.52883,82.23352,70.42587,1
73.91724,82.31029,70.45541,1
72.01229,82.29967,70.4229,1
73.07827,81.86823,71.08118,1
69.15587,79.66808,70.35455,1
71.98459,81.99905,70.9317,1
70.89188,82.29542,70.49953,1
69.19421,82.21422,70.4229,1
72.14951,82.28052,70.35455,1
70.13611,82.2485,71.17127,1
72.77959,81.25747,70.36051,1
72.23082,82.18411,70.35455,1
70.06718,80.83009,70.35455,1
66.88469,81.93942,70.49073,1
71.38136,81.95271,70.35455,1
69.11735,82.08445,70.79097,1
73.07827,81.4682,70.44656,1
72.44398,81.61434,70.5054,1
73.55433,82.14092,70.50833,1
69.11735,80.34338,70.37838,1
69.99769,82.13009,70.45836,1
69.19421,80.69561,70.36647,1
71.61613,82.29116,70.49953,1
72.85522,81.24548,70.40215,1
68.13762,82.15174,70.39919,1
71.58713,79.17973,70.37838,1
68.76277,81.69448,70.3754,1
71.55803,80.87778,70.76539,1
70.50578,82.06918,70.40512,1
70.79695,81.82568,70.66521,1
69.07866,81.98142,70.63059,1
69.19421,80.95754,70.36647,1
70.06718,79.39919,70.39027,1
71.32166,81.70359,70.35455,1
69.78583,81.45415,70.61323,1
71.98459,82.29542,70.8193,1
71.92891,82.31029,70.80798,1
70.79695,82.25491,70.41106,1
71.70255,82.20778,70.59874,1
74.80346,81.66937,70.36647,1
68.30878,82.27838,70.33662,1
67.96303,82.2869,70.35455,1
71.41106,81.93942,70.38731,1
73.17559,81.32194,70.79381,1
69.85703,82.26772,70.41106,1
69.42082,82.28265,71.362,1
68.60042,82.01004,70.58422,1
68.68198,81.85705,70.87287,1
70.27236,82.21851,70.36647,1
69.64165,78.92643,70.47897,1
71.07868,82.09534,70.59583,1
69.53194,82.29116,70.8193,1
70.0325,82.28052,70.35753,1
69.15587,81.15864,70.36647,1
72.14951,82.21636,70.35455,1
69.75001,82.08445,70.45836,1
71.47014,82.27625,70.41698,1
73.96156,82.25064,70.72546,1
74.86343,82.1647,70.36647,1
70.0325,81.54274,70.57549,1
69.15587,81.40717,70.36647,1
71.07868,80.42818,70.34857,1
68.84283,82.26986,70.39027,1
66.83463,81.04886,70.67096,1
72.09489,81.8481,70.36349,1
71.92891,81.29573,70.46719,1
72.83009,81.11002,70.35455,1
70.3397,82.29329,70.52005,1
70.73309,80.6546,70.36349,1
70.06718,81.54042,70.41698,1
72.90529,80.07294,70.35455,1
69.96273,82.19703,70.64214,1
70.73309,81.61664,70.35455,1
68.92216,82.2869,70.34857,1
72.47026,82.04733,70.3754,1
71.38136,81.49156,70.73689,1
68.35104,81.49856,70.45245,1
70.92329,82.23138,70.46719,1
68.3931,81.97039,59.49702,1
71.1706,81.48222,61.56342,1
70.76508,80.72624,70.37243,1
71.10943,81.72179,70.54344,1
70.13611,80.58496,71.3487,1
68.68198,81.71042,70.47897,1
71.23134,81.18043,70.39027,1
71.49953,81.86152,70.45836,1
70.50578,78.95147,70.45836,1
71.41106,60.52259,70.41994,1
68.22363,60.90528,70.45836,1
70.40651,81.78517,70.37243,1
69.99769,82.31454,70.95123,1
69.8924,82.29329,70.36647,1
69.27041,82.31242,70.35455,1
67.27513,82.21636,70.38433,1
67.8744,82.27625,70.40512,1
69.19421,82.18842,70.41106,1
69.00076,82.11707,70.35455,1
69.71404,82.28052,70.36945,1
69.00076,82.19918,70.5054,1
72.6263,82.24208,70.39622,1
69.8215,80.98974,70.58422,1
70.86035,81.42129,70.40809,1
71.58713,81.43069,71.40705,1
74.0276,81.80994,70.35455,1
71.26155,81.91502,70.36051,1
71.44064,80.17399,70.42587,1
70.37317,79.83907,70.77676,1
68.60042,82.15823,70.35455,1
69.45802,82.18411,70.5054,1
70.0325,82.21636,70.35156,1
70.79695,82.25919,70.36647,1
70.37317,82.05608,71.22542,1
68.47662,82.08445,70.46719,1
72.47026,81.57746,70.79381,1
74.09315,82.21851,70.3754,1
71.87287,82.01004,70.41402,1
70.17038,81.24307,70.35455,1
71.92891,82.27199,70.61902,1
69.45802,82.1647,70.4436,1
73.78291,81.86823,70.35753,1
70.89188,81.18043,70.41402,1
72.65204,82.10403,70.34857,1
71.14007,81.0464,70.46719,1
67.13076,80.23621,70.35455,1
73.00455,81.93942,70.44951,1
68.2663,81.91057,70.42587,1
69.78583,81.57746,70.86443,1
69.71404,79.92332,70.37838,1
69.67793,81.86152,70.43769,1
71.38136,80.47289,70.84753,1
72.97984,82.01883,70.41106,1
67.27513,79.24948,70.86725,1
68.60042,82.13009,70.5054,1
69.8924,81.54738,70.43769,1
71.04783,82.25705,70.63348,1
68.51809,82.06918,70.47897,1
68.76277,82.29116,70.4436,1
72.31137,82.07573,70.39027,1
68.13762,82.2869,70.35753,1
73.05376,82.24636,70.35753,1
73.24787,82.17333,70.39027,1
68.76277,82.2869,70.35455,1
71.81647,82.23138,70.39622,1
68.47662,81.14651,70.35753,1
71.58713,81.9239,70.35455,1
71.70255,82.12141,70.56094,1
70.20451,82.29967,71.05644,1
69.00076,79.26758,70.35753,1
66.88469,79.34261,70.37838,1
71.7597,81.63731,70.40512,1
72.5746,82.21636,70.41994,1
67.22727,82.00124,70.53175,1
67.27513,81.72179,70.85317,1
69.34594,82.14308,70.47308,1
69.75001,82.23138,70.39919,1
73.0292,82.18196,70.3754,1
68.64129,82.21851,71.00122,1
70.73309,82.20563,70.44951,1
69.2324,81.11489,70.39027,1
72.25775,82.08009,70.39027,1
72.6263,82.21851,70.37243,1
69.11735,82.31454,70.49953,1
72.03991,81.03165,70.39919,1
71.23134,81.15864,70.77676,1
72.49646,79.79097,70.69108,1
68.84283,82.27625,71.14407,1
70.82871,81.40245,70.59003,1
72.47026,82.29542,70.40809,1
69.8215,81.2094,70.45836,1
67.82973,82.31454,70.57259,1
71.29166,81.62813,70.3426,1
73.36702,82.11925,70.42587,1
72.90529,80.83763,70.47308,1
68.64129,80.23621,71.27924,1
68.2663,82.06918,71.14679,1
70.79695,81.23106,70.37243,1
72.83009,82.21422,70.95679,1
71.35156,80.13589,70.49953,1
72.2846,82.04733,70.37243,1
70.20451,82.07573,70.36051,1
72.41762,81.80769,70.47897,1
66.57989,82.20778,70.54636,1
69.56866,81.50322,70.48485,1
70.06718,81.56821,70.37243,1
66.57989,79.91493,70.59874,1
68.55935,81.38121,70.38731,1
72.88029,81.52184,70.94007,1
72.52258,81.32907,70.59583,1
71.38136,82.24636,70.35455,1
70.60393,82.25491,71.00122,1
67.78484,82.3018,70.45836,1
69.27041,82.28477,70.35753,1
71.32166,82.2869,70.44656,1
72.95506,82.1798,70.37838,1
70.0325,82.21207,70.36945,1
70.79695,81.69904,70.36647,1
70.27236,81.28618,70.39919,1
68.007,82.15606,70.49953,1
72.14951,81.76711,70.37838,1
73.78291,82.08227,70.40809,1
73.36702,82.23994,70.48191,1
67.82973,80.99715,70.40215,1
69.64165,82.26772,70.44656,1
68.2663,82.27199,70.36349,1
71.64503,82.07355,70.80231,1
71.70255,82.19703,70.61902,1
69.42082,82.08009,70.44951,1
70.86035,82.22923,70.35455,1
73.00455,81.89277,70.36051,1
71.14007,82.21636,70.35455,1
72.83009,82.17118,71.02059,1
72.93021,82.17764,70.5142,1
70.70097,82.01663,70.36647,1
71.64503,79.44951,70.39919,1
68.92216,79.63059,70.35455,1
69.19421,82.04295,70.35455,1
67.82973,80.16856,70.36051,1
73.6922,81.68536,70.35156,1
67.46396,82.1149,70.38433,1
72.09489,82.10403,70.39027,1
70.10172,81.61894,70.36647,1
70.10172,81.34095,70.37243,1
68.88258,81.91502,70.37243,1
70.86035,79.12476,70.45836,1
71.87287,80.79729,70.36945,1
70.66875,82.08009,70.36051,1
71.58713,80.27924,70.37838,1
69.2324,82.31454,70.36051,1
71.98459,82.31666,70.39027,1
72.6777,80.14134,70.40215,1
72.47026,81.47989,70.41994,1
69.27041,80.69305,70.36647,1
70.17038,81.20699,70.36647,1
70.92329,80.35934,70.4966,1
72.52258,79.35753,70.40512,1
69.45802,81.88831,70.43474,1
70.82871,81.3457,70.35753,1
71.35156,81.73541,70.49953,1
67.82973,81.76937,70.5259,1
67.32272,81.43774,70.46719,1
69.96273,81.88385,70.90093,1
69.11735,80.6546,70.49953,1
69.03979,81.65107,70.40512,1
69.45802,82.11056,70.43474,1
71.29166,82.15606,70.59583,1
73.36702,82.28477,71.1277,1
71.1706,82.17118,70.46719,1
70.76508,82.2869,70.8193,1
69.19421,82.20778,70.37838,1
68.05077,80.91527,70.35455,1
70.9546,82.04076,70.35455,1
70.20451,81.80994,70.71401,1
67.55685,82.07355,70.43474,1
70.89188,81.77163,70.37838,1
71.29166,82.00565,70.4436,1
71.26155,81.42129,70.40512,1
73.05376,79.16755,70.49366,1
74.2869,80.90029,70.35455,1
73.48456,80.48599,71.29264,1
68.47662,82.0517,70.5054,1
70.92329,82.18411,70.66521,1
69.30826,82.27625,70.77961,1
70.06718,82.2869,70.65369,1
71.07868,82.31029,70.36349,1
67.96303,82.22066,70.49366,1
70.27236,81.92612,70.36051,1
67.8744,81.39302,70.45541,1
69.45802,82.31029,71.07294,1
67.60294,80.34605,70.63926,1
72.75423,81.08805,70.54344,1
68.18073,81.58439,70.34857,1
70.86035,81.49622,70.36051,1
72.44398,82.29329,70.66521,1
63.51134,82.24208,70.39325,1
70.30609,81.08071,71.35403,1
71.20102,79.96792,70.35156,1
67.27513,82.14092,70.43178,1
70.13611,79.65945,70.35455,1
68.30878,82.17764,70.3754,1
67.96303,81.33145,70.6508,1
70.13611,81.83465,70.4436,1
70.79695,81.66251,70.86725,1
70.40651,81.42364,70.53468,1
68.47662,81.91057,70.38433,1
72.06744,82.05826,70.35455,1
70.3397,81.37649,70.5376,1
66.98396,80.92274,70.56676,1
68.92216,81.83913,70.37838,1
71.84471,82.03857,70.71401,1
71.67384,80.8903,70.58713,1
71.07868,82.30605,70.37838,1
69.45802,82.14525,71.04818,1
73.1027,82.20348,70.5142,1
68.22363,82.20348,70.38731,1
67.27513,82.28477,70.67671,1
65.24095,82.24636,70.47014,1
69.34594,81.3148,70.49953,1
70.76508,82.08662,70.34857,1
66.78427,81.0464,70.42587,1
68.43497,82.2869,70.40215,1
67.8744,82.12576,70.44951,1
69.34594,81.68079,70.40809,1
68.18073,80.27924,71.21191,1
68.55935,80.67257,70.35156,1
67.8744,82.25491,70.90093,1
71.01686,82.12576,70.65656,1
69.67793,82.20778,70.48485,1
70.76508,82.31666,70.43178,1
73.31956,82.28903,70.48191,1
71.29166,82.18626,70.38433,1
66.88469,82.25278,70.43178,1
67.46396,82.25491,70.45836,1
69.60524,82.01004,70.35753,1
67.73972,82.13876,71.37527,1
68.60042,80.10584,70.54344,1
69.8924,80.27924,70.37243,1
70.73309,79.43178,70.39027,1
71.10943,81.17801,70.38433,1
71.87287,81.47755,71.21732,1
73.00455,82.01663,70.65369,1
70.47282,81.25507,70.35753,1
71.04783,81.47054,70.44656,1
67.41714,81.37649,70.36051,1
69.42082,81.31242,70.40512,1
68.88258,82.27199,70.4966,1
71.55803,82.16039,70.36051,1
70.20451,82.26132,70.39919,1
70.20451,81.92834,70.34857,1
70.43973,82.03638,71.44135,1
72.2038,82.17764,70.43178,1
72.6263,81.83689,70.66808,1
69.49506,82.25919,70.59003,1
70.66875,81.98142,70.36051,1
73.05376,80.00399,70.38731,1
70.66875,80.08666,70.36349,1
73.07827,80.298,70.42587,1
70.89188,82.17764,70.36051,1
71.67384,81.92612,70.4613,1
68.80289,81.79644,70.35455,1
71.10943,81.95934,70.58422,1
68.18073,80.35136,70.36051,1
70.50578,80.83763,70.94286,1
71.55803,79.91214,70.61902,1
73.62354,81.83465,70.35455,1
71.67384,81.69448,70.35455,1
71.10943,82.0517,70.39027,1
66.93446,50.49749,59.01524,0
59.34016,50.41437,60.24498,0
58.97566,47.34016,54.66226,0
63.8718,48.76367,55.83345,0
60.45526,51.8718,55.57559,0
58.72388,48.45527,59.45526,0
62.74218,47.45834,58.49348,0
60.34998,49.71912,57.49086,0
55.32886,50.16013,60.89822,0
58.85068,51.36286,58.26847,0
58.85068,48.45527,62.34037,0
60.34998,49.44336,69.63963,0
58.5952,67.54012,54.36654,0
62.66138,50.2457,59.63137,0
57.49074,59.67384,59.3075,0
58.5952,48.55929,58.54011,0
56.39377,51.94213,59.08104,0
57.92153,50.90155,58.17196,0
60.2434,50.74218,57.25142,0
59.68997,49.71912,57.54319,0
57.34226,48.45527,57.90089,0
53.19975,49.44336,60.12955,0
58.5952,48.02624,58.41126,0
58.72388,50.57982,58.73557,0
53.89499,52.08111,59.29685,0
57.49074,47.09887,58.92672,0
57.49074,48.76367,57.38525,0
60.02624,48.86409,57.3186,0
58.97566,51.2118,57.34532,0
55.13795,49.34946,58.65562,0
61.9864,51.13527,57.92588,0
59.57493,48.76367,57.95081,0
56.88095,48.1355,57.6983,0
57.7803,50.2457,57.01905,0
59.34016,46.72388,58.87094,0
58.5952,50.0737,59.08104,0
60.2434,47.22035,57.3052,0
56.55922,48.55929,58.17196,0
57.1912,47.22035,56.70881,0
61.15855,52.2855,59.39225,0
58.85068,48.34998,58.03748,0
64.74448,49.44336,57.54319,0
65.05808,49.53626,57.38525,0
52.70328,49.34946,57.39853,0
60.2434,50.49749,57.47773,0
58.1973,47.80352,58.22035,0
55.69852,49.89822,58.7128,0
63.94213,51.05806,57.38525,0
59.91559,49.80914,59.65186,0
56.88095,51.36286,58.78093,0
61.71912,50.2457,56.54943,0
64.0119,47.91559,58.84852,0
52.1767,47.34016,57.35865,0
53.19975,52.08111,57.29179,0
74.49722,52.2855,66.82973,0
60.2434,53.9917,67.32571,0
54.74307,49.44336,57.62109,0
57.7803,48.2434,59.33938,0
64.2179,49.9864,57.73664,0
58.85068,49.62817,58.00044,0
58.1973,48.86409,57.92588,0
55.13795,53.18042,57.15649,0
54.53868,47.22035,55.9752,0
59.09887,49.34946,53.88333,0
59.80352,47.80352,56.00639,0
60.76367,49.25453,56.60772,0
58.97566,48.76367,57.55622,0
57.63673,48.76367,56.52013,0
58.1973,47.34016,57.21086,0
64.55074,50.57982,63.39256,0
54.1149,49.44336,57.21086,0
60.1355,48.34998,56.66563,0
56.0531,50.2457,59.27551,0
58.5952,49.89822,55.7697,0
59.09887,47.91559,56.41682,0
58.1973,48.1355,59.31814,0
57.92153,48.2434,56.65119,0
63.05806,50.90155,56.31226,0
57.1912,48.45527,56.22162,0
55.87762,50.90155,58.83729,0
61.15855,51.28766,59.29685,0
54.32938,50.0737,57.2244,0
60.45526,50.90155,57.5952,0
59.57493,49.53626,58.07437,0
53.66937,49.71912,57.67263,0
61.44336,49.34946,58.23241,0
60.45526,49.71912,60.2736,0
60.55928,46.85069,59.10287,0
59.57493,49.71912,58.1233,0
54.53868,50.41437,58.32825,0
60.02624,50.16013,59.39225,0
67.27513,52.48518,56.7803,0
54.94275,50.98016,58.37578,0
61.71912,50.66138,58.84852,0
54.94275,48.02624,57.12918,0
57.7803,52.35257,59.43431,0
53.66937,53.47894,58.32825,0
55.32886,50.74218,61.25422,0
59.91559,47.91559,58.92672,0
53.89499,49.15855,58.63264,0
58.33197,48.55929,58.68997,0
60.1355,51.65733,54.73464,0
58.1973,49.34946,56.89347,0
59.68997,51.94213,57.83809,0
59.34016,49.44336,58.84852,0
56.72158,50.90155,57.96325,0
59.45834,46.33197,57.6983,0
61.89822,53.76753,61.48921,0
58.33197,50.41437,57.6983,0
58.1973,51.2118,56.9913,0
59.45834,49.80914,57.5952,0
56.88095,49.0615,58.64414,0
55.51566,46.06051,56.32727,0
56.39377,49.34946,56.59319,0
58.46458,50.49749,56.35722,0
64.48518,46.97566,56.90751,0
60.34998,48.66208,59.45526,0
55.51566,51.13527,55.89673,0
56.39377,50.82223,55.54281,0
58.5952,50.82223,56.13003,0
57.49074,49.9864,55.81755,0
59.34016,47.68998,56.66563,0
60.45526,50.98016,57.17011,0
59.91559,47.09887,58.03748,0
58.06051,48.2434,57.21086,0
58.46458,50.41437,57.53013,0
58.5952,48.02624,56.82291,0
59.22035,49.0615,56.44646,0
64.0119,50.2457,58.39945,0
62.16013,46.97566,56.72315,0
58.97566,48.66208,57.77482,0
58.46458,46.46458,55.27605,0
62.57982,49.80914,56.60772,0
58.1973,46.33197,57.76212,0
54.53868,49.89822,56.08387,0
53.66937,48.86409,57.6983,0
59.45834,48.86409,56.94951,0
56.88095,50.0737,56.96346,0
58.1973,47.80352,56.76604,0
59.68997,47.80352,58.11109,0
60.1355,47.09887,55.7697,0
55.32886,46.72388,55.72158,0
58.06051,50.74218,56.96346,0
52.70328,48.1355,56.32727,0
56.88095,51.72941,56.06843,0
61.34946,51.28766,56.76604,0
61.62817,47.57493,56.70881,0
60.76367,49.15855,57.51706,0
59.80352,50.2457,56.49074,0
54.1149,47.91559,58.44659,0
59.68997,52.08111,56.57862,0
60.1355,49.34946,56.37216,0
56.72158,45.92154,56.46125,0
62.66138,48.2434,58.17196,0
56.55922,51.05806,57.60815,0
56.55922,47.34016,57.11549,0
58.85068,48.66208,55.7697,0
61.25453,49.9864,56.62224,0
56.55922,47.68998,57.38525,0
55.87762,49.9864,56.23679,0
60.86409,49.53626,57.01905,0
61.15855,50.16013,55.49342,0
59.22035,50.82223,55.52638,0
57.34226,51.43742,56.87941,0
60.55928,47.91559,56.53479,0
52.44398,47.91559,55.3603,0
61.53626,46.1973,57.18372,0
54.74307,48.55929,55.60825,0
60.45526,51.13527,56.13003,0
56.22511,53.47894,56.49074,0
59.91559,49.71912,56.56404,0
60.45526,52.68038,56.44646,0
60.86409,50.57982,56.40196,0
58.33197,49.25453,55.59193,0
59.09887,48.02624,56.87941,0
60.76367,49.71912,56.31226,0
55.13795,50.41437,55.75368,0
59.80352,49.15855,57.03289,0
54.53868,48.96336,55.91248,0
52.70328,48.1355,56.8512,0
58.85068,51.8009,55.2591,0
57.34226,49.62817,56.47601,0
63.05806,48.2434,56.56404,0
67.03316,50.16013,57.11549,0
56.22511,50.57982,58.1233,0
60.55928,48.45527,57.18372,0
59.45834,49.71912,57.88837,0
59.57493,50.41437,57.90089,0
61.44336,48.76367,55.64078,0
59.91559,51.72941,56.56404,0
57.63673,49.0615,56.38707,0
57.1912,51.72941,54.73464,0
56.88095,46.46458,58.24445,0
56.72158,49.71912,57.2649,0
55.32886,48.02624,55.81755,0
58.85068,47.68998,55.52638,0
63.65733,49.9864,55.54281,0
55.13795,53.88034,57.87582,0
59.91559,49.62817,56.57862,0
58.97566,48.02624,57.35865,0
56.88095,47.91559,56.11467,0
57.1912,48.55929,56.54943,0
55.69852,51.36286,56.52013,0
57.1912,46.97566,56.11467,0
58.85068,49.44336,57.67263,0
59.45834,49.15855,56.76604,0
60.2434,47.57493,57.46458,0
66.47586,49.71912,56.46125,0
59.45834,51.05806,56.1912,0
55.13795,48.55929,56.00639,0
62.16013,46.46458,55.34351,0
54.1149,51.65733,55.91248,0
65.24095,50.57982,57.49086,0
59.34016,51.65733,56.41682,0
57.92153,46.85069,57.33197,0
59.91559,51.05806,57.72388,0
54.1149,49.53626,56.25194,0
74.00565,48.66208,57.1973,0
64.14977,45.7803,56.86531,0
60.1355,50.98016,55.78568,0
61.9864,50.66138,55.68935,0
60.66208,51.05806,55.95956,0
57.63673,51.36286,55.55922,0
55.51566,48.2434,56.09929,0
59.57493,50.98016,55.81755,0
57.1912,49.44336,55.9752,0
58.72388,46.85069,56.83707,0
65.18042,47.80352,57.00519,0
60.55928,46.97566,55.9752,0
60.02624,49.44336,54.96581,0
58.97566,49.15855,55.34351,0
59.09887,49.71912,54.7166,0
60.66208,47.09887,57.10178,0
59.80352,49.89822,57.53013,0
58.06051,49.62817,55.15671,0
59.22035,49.44336,55.88095,0
58.5952,50.41437,55.78568,0
53.89499,49.71912,54.85988,0
54.53868,47.80352,55.78568,0
63.28766,50.2457,55.80163,0
64.74448,49.44336,58.64414,0
61.25453,48.76367,55.46033,0
55.32886,50.57982,55.42711,0
55.13795,52.80811,55.59193,0
57.7803,50.2457,54.40406,0
57.63673,49.34946,56.76604,0
57.34226,49.62817,56.29722,0
58.85068,52.934,58.56334,0
53.66937,49.34946,55.72158,0
64.0119,50.49749,56.73748,0
56.72158,49.9864,58.97109,0
58.72388,50.98016,54.89533,0
56.0531,49.0615,57.65977,0
55.32886,48.55929,54.94824,0
65.05808,49.53626,57.37196,0
58.1973,47.91559,56.29722,0
57.7803,46.46458,55.57559,0
57.1912,51.2118,57.67263,0
55.13795,45.7803,56.47601,0
65.36076,47.91559,56.09929,0
61.25453,50.66138,56.80873,0
58.06051,49.71912,55.62453,0
57.34226,48.2434,55.88095,0
56.88095,47.68998,57.25142,0
71.73117,52.80811,56.79453,0
55.69852,49.9864,56.93553,0
59.34016,82.28265,70.53468,0
60.1355,52.74448,58.42305,0
61.53626,48.34998,54.66226,0
56.22511,49.53626,57.95081,0
61.0615,51.28766,56.52013,0
53.19975,48.96336,57.04671,0
58.06051,48.66208,56.83707,0
60.1355,46.97566,57.12918,0
61.62817,50.2457,57.03289,0
57.49074,51.13527,57.72388,0
56.39377,48.34998,57.12918,0
56.55922,49.44336,56.89347,0
59.91559,48.2434,56.25194,0
54.94275,49.25453,56.92154,0
64.6158,48.45527,55.20806,0
62.41437,49.62817,58.17196,0
60.02624,49.80914,57.3186,0
61.25453,47.57493,55.50991,0
59.80352,46.85069,57.18372,0
61.25453,48.96336,56.47601,0
61.80914,51.43742,57.96325,0
58.46458,47.34016,55.32669,0
59.91559,49.9864,57.27835,0
60.02624,50.57982,56.06843,0
54.53868,50.41437,58.02515,0
62.57982,49.34946,57.71109,0
58.1973,46.97566,58.76961,0
59.45834,50.90155,57.39853,0
56.55922,54.83462,57.71109,0
56.55922,48.34998,56.8512,0
58.46458,50.33044,57.97566,0
56.55922,50.98016,56.13003,0
58.46458,46.72388,56.38707,0
59.57493,50.49749,57.38525,0
60.66208,47.22035,57.56923,0
59.34016,48.96336,55.91248,0
56.88095,49.25453,58.18408,0
59.91559,50.0737,58.81479,0
60.45526,50.74218,57.51706,0
52.95506,46.5952,55.88095,0
57.63673,51.51134,57.1973,0
59.57493,49.44336,58.83729,0
61.25453,46.85069,56.26706,0
59.22035,48.02624,56.66563,0
59.22035,48.45527,55.81755,0
59.80352,48.2434,56.06843,0
52.95506,51.2118,57.00519,0
59.57493,45.92154,58.06209,0
53.19975,47.09887,55.15671,0
56.0531,50.0737,56.11467,0
57.63673,45.92154,56.92154,0
58.85068,49.89822,56.93553,0
59.34016,46.46458,56.82291,0
59.80352,50.16013,59.57994,0
54.53868,52.14978,58.36392,0
57.34226,49.25453,55.24212,0
57.49074,51.13527,55.29296,0
58.72388,49.71912,56.00639,0
61.34946,45.92154,57.35865,0
55.69852,48.55929,58.45834,0
57.34226,50.98016,56.52013,0
61.34946,48.02624,55.657,0
